Customer_ID,Credit_Score,Income,Total_Debt,Account_Age,Default_History,Missed_Payments,Utilization_Ratio,Existing_Credit_Lines,Risk_Score,Profitability_Score,Risk_Segment,Segment_Label,Credit_Line_Decrease_%
12143,320,174099,19688,19,0,2,0.7617664432184602,9,18.41172995916021,100.0,3,Very High Risk - Negative Profit,50
12144,381,132167,29176,22,1,2,0.643150716107545,7,27.960515089613807,63.14236822533292,3,Very High Risk - Negative Profit,50
12145,430,87359,69879,13,0,5,0.6882664890855839,8,26.822905512405967,28.088142366940342,0,Low Risk - High Profit,0
12146,604,98608,68592,12,0,3,0.28952550467438,6,59.26831343592417,49.89974529345618,2,High Risk - Low Profit,20
12147,670,35111,85728,20,0,6,0.3929519487942005,9,58.9644904358807,34.44803059313806,2,High Risk - Low Profit,20
12148,683,183384,90012,3,0,1,0.11904890285086686,2,75.97196311945325,64.42083841964836,1,Medium Risk - Medium Profit,5
12149,744,44161,10416,28,0,3,0.1975372365638529,3,77.57866703342883,82.52041159730658,1,Medium Risk - Medium Profit,5
12150,724,138920,40994,3,0,7,0.3385488087899986,2,64.40549441243533,66.96044559260233,1,Medium Risk - Medium Profit,5
12151,460,124823,67422,14,1,5,0.15891734917181896,6,40.93930007538715,60.56782243491563,0,Low Risk - High Profit,0
12152,477,145014,9584,18,1,9,0.6423691603192322,3,25.270263852438887,100.0,3,Very High Risk - Negative Profit,50
12153,789,150466,94302,27,0,2,0.9983171043314427,1,68.85718732513585,16.039903940179578,2,High Risk - Low Profit,20
12154,626,87313,19830,19,0,9,0.19073369265884965,4,51.832384970352415,84.4940768395739,1,Medium Risk - Medium Profit,5
12155,588,175086,86825,29,0,1,0.8391071914023386,5,50.39432676018852,28.210030582488887,2,High Risk - Low Profit,20
12156,653,100308,78066,28,0,2,0.20693462253863246,4,68.68483696099204,52.50239653427812,2,High Risk - Low Profit,20
12157,327,66389,4591,10,0,0,0.7029226169167925,6,24.41213589695827,100.0,3,Very High Risk - Negative Profit,50
12158,342,169233,94878,17,0,0,0.6788418427531154,3,26.658457262584747,33.894814205226666,0,Low Risk - High Profit,0
12159,722,127800,22395,15,0,1,0.9124452413300793,6,64.69227164398664,61.444047377568374,2,High Risk - Low Profit,20
12160,476,158562,55182,19,0,2,0.20255105231246112,1,47.94897895375078,68.60681728760625,3,Very High Risk - Negative Profit,50
12161,828,139547,17738,9,0,8,0.383900019473708,6,73.73376431640818,100.0,1,Medium Risk - Medium Profit,5
12162,793,44502,3631,4,1,7,0.18170178431921713,8,75.66008196067449,100.0,1,Medium Risk - Medium Profit,10
12163,497,55757,18905,15,1,8,0.46664499322399045,8,33.1376883708143,56.16100609124692,0,Low Risk - High Profit,0
12164,816,61111,20056,19,0,6,0.9204338562017004,1,65.591322875966,34.44849067615351,2,High Risk - Low Profit,20
12165,813,118273,90082,16,0,6,0.8033708359556705,7,67.579642104416,22.960940229702544,2,High Risk - Low Profit,20
12166,321,78645,36447,8,1,4,0.7506100904007872,4,14.752504074337198,34.047403126680535,0,Low Risk - High Profit,0
12167,411,130218,55418,17,0,6,0.5797247543764318,6,24.75844608894195,44.51118189213514,0,Low Risk - High Profit,0
12168,356,79055,38190,21,0,3,0.8951371681019706,6,17.97960957913706,25.94358673760898,0,Low Risk - High Profit,0
12169,365,139815,27014,1,0,4,0.5044976184171955,5,24.851224102244323,76.53161571051655,3,Very High Risk - Negative Profit,50
12170,397,160070,73999,7,1,0,0.23471710039057442,9,42.01154034512969,59.895518377409076,0,Low Risk - High Profit,0
12171,443,179978,51278,21,0,3,0.8538267008087013,8,29.041113042649496,42.40714773970457,0,Low Risk - High Profit,0
12172,734,121026,2780,18,0,2,0.35167449524655414,6,75.3194512715395,100.0,1,Medium Risk - Medium Profit,5
12173,385,90192,92643,12,1,1,0.14827018692200328,4,40.32871390861876,52.32192668252584,0,Low Risk - High Profit,0
12174,643,187973,60258,16,0,1,0.21343422760191225,4,69.37837427149117,70.52298475983602,1,Medium Risk - Medium Profit,5
12175,593,72021,98123,1,1,7,0.6481530245747333,9,42.801645390858276,24.932218118918826,0,Low Risk - High Profit,0
12176,542,49092,43192,27,0,0,0.6463737675290553,4,50.83723053177184,29.04730532608474,2,High Risk - Low Profit,20
12177,331,152314,60300,15,0,7,0.33416485397383106,7,18.25787939111161,58.551127118887216,0,Low Risk - High Profit,0
12178,690,126843,91504,7,0,8,0.7544621331513811,6,50.08722792520767,26.138910303438113,2,High Risk - Low Profit,20
12179,576,152903,44923,28,0,5,0.7962761398595809,2,41.839183085161324,44.222878001344576,0,Low Risk - High Profit,0
12180,831,70721,90196,17,0,0,0.9284523635202564,5,79.1956586119478,11.418195163824867,2,High Risk - Low Profit,20
12181,453,48511,3395,3,0,9,0.6264437488104133,3,22.76524267085056,100.0,3,Very High Risk - Negative Profit,50
12182,682,92782,98384,11,0,6,0.8014810277328156,9,52.20567356299075,19.356547084655364,2,High Risk - Low Profit,20
12183,367,117003,16779,6,0,4,0.7777897117944703,1,19.62067635234589,80.84232202694017,3,Very High Risk - Negative Profit,50
12184,513,169374,72028,6,0,8,0.3320281436204736,4,37.71237830406112,56.91361475489013,0,Low Risk - High Profit,0
12185,675,75568,30722,15,0,6,0.3792033351438935,4,59.82769800300448,55.63719018571268,2,High Risk - Low Profit,20
12186,512,154304,8111,7,0,4,0.5306341561775844,9,41.62261099409537,100.0,3,Very High Risk - Negative Profit,50
12187,378,122062,10984,11,0,1,0.11713507077632365,1,40.127886819767646,100.0,3,Very High Risk - Negative Profit,50
12188,680,124301,98552,27,0,3,0.36765799584195125,2,66.64684008316098,44.22983257254243,2,High Risk - Low Profit,20
12189,357,71507,94176,17,0,1,0.5264945860098141,1,29.470108279803718,31.26818184459934,0,Low Risk - High Profit,0
12190,325,144277,73328,23,0,8,0.19726236575302936,1,18.29004680258647,59.812449026335,0,Low Risk - High Profit,0
12191,746,149999,27924,18,0,1,0.2136482989976129,1,81.49173990240068,93.03445942341831,1,Medium Risk - Medium Profit,5
12192,365,120128,53703,22,0,1,0.516913062163607,3,30.602915227316092,46.523302071232344,0,Low Risk - High Profit,0
12193,553,30683,33577,29,0,1,0.7578685284273381,4,47.90145296086501,21.244674064084446,0,Low Risk - High Profit,0
12194,343,43664,8711,24,0,0,0.8503740378286149,2,23.345460419898288,57.6064272556247,0,Low Risk - High Profit,0
12195,396,122364,86548,29,0,8,0.5916825077542738,1,18.75458513903217,34.554156259464754,0,Low Risk - High Profit,0
12196,526,184244,5096,21,0,7,0.5272740887920581,5,37.3368711653353,100.0,3,Very High Risk - Negative Profit,50
12197,735,84340,67555,26,0,1,0.4458525116137797,6,75.55353800301852,40.1920165627497,2,High Risk - Low Profit,20
12198,678,107236,90848,19,0,1,0.2736540931938456,2,72.29162401847603,48.12118755587659,2,High Risk - Low Profit,20
12199,477,31017,76012,27,0,4,0.23190580253292825,3,43.47953100816496,42.48524978810389,0,Low Risk - High Profit,0
12200,726,56613,9254,8,0,3,0.8127068064956273,3,63.1576285759698,70.54144809103883,1,Medium Risk - Medium Profit,5
12201,606,50348,98955,24,1,1,0.5185059689911026,2,58.92399826723676,29.162670829410057,2,High Risk - Low Profit,20
12202,803,167520,78120,20,0,7,0.8112882209317792,4,64.24482381665854,30.879521365085388,2,High Risk - Low Profit,20
12203,567,29491,6965,8,0,7,0.7336747323105667,5,38.03238770672986,55.65797192718523,0,Low Risk - High Profit,0
12204,307,141070,78000,21,0,3,0.27450632294504096,8,24.62752059992271,54.36058128864539,0,Low Risk - High Profit,0
12205,807,78759,78975,29,1,3,0.5592765377901032,6,77.75564571478618,32.008822683144416,2,High Risk - Low Profit,20
12206,775,195625,58987,11,0,8,0.49961496738041267,9,65.18417124062704,58.183338633200194,2,High Risk - Low Profit,20
12207,596,152040,33963,21,0,3,0.4814861554816271,3,54.48792394919099,70.69205562137842,1,Medium Risk - Medium Profit,5
12208,463,20368,94976,3,0,9,0.5883139442834324,9,24.70430934962547,22.72884456480412,0,Low Risk - High Profit,0
12209,784,55010,4273,23,0,8,0.9838737109678941,4,56.557819898289175,100.0,1,Medium Risk - Medium Profit,5
12210,371,55851,16330,27,0,2,0.8316105379036708,8,23.014848065455997,42.620942792507826,0,Low Risk - High Profit,0
12211,537,142761,22494,14,0,1,0.9133411884673525,7,42.90964681888824,67.79919824534404,3,Very High Risk - Negative Profit,50
12212,403,176568,77422,27,0,7,0.12667562485843378,7,30.87825220871368,66.47213955478439,3,Very High Risk - Negative Profit,50
12213,509,147152,4212,9,0,2,0.22630273011325536,9,51.35629833891137,100.0,1,Medium Risk - Medium Profit,5
12214,767,182008,84441,25,0,1,0.17628729420210715,2,84.70954823360492,62.740093432266235,2,High Risk - Low Profit,20
12215,753,98858,88594,1,0,7,0.33690790455874897,5,67.85007720294267,44.31314824001749,2,High Risk - Low Profit,30
12216,567,87005,2080,1,0,7,0.49770324276998545,3,42.75181749754148,100.0,3,Very High Risk - Negative Profit,50
12217,685,57493,33675,26,1,4,0.6778479228903006,7,59.03127683631164,33.180506602329814,2,High Risk - Low Profit,20
12218,686,187462,23007,28,0,8,0.5507481396579418,3,53.69091955978234,100.0,1,Medium Risk - Medium Profit,5
12219,558,30292,83641,12,0,5,0.9128655234218258,5,37.389748355092905,7.978392627703559,0,Low Risk - High Profit,0
12220,582,112377,96815,11,0,4,0.9458703630044774,5,41.55318097520457,14.313877397986637,0,Low Risk - High Profit,0
12221,339,179437,47815,21,1,2,0.24716885607771302,2,30.93897581962221,75.16890217154048,3,Very High Risk - Negative Profit,50
12222,785,168279,84482,1,0,6,0.8676216282383066,1,63.00050861170446,26.537836227345107,2,High Risk - Low Profit,30
12223,519,121735,1639,20,0,8,0.5335499836119709,6,34.38782385717235,100.0,3,Very High Risk - Negative Profit,50
12224,428,42912,64593,12,0,3,0.5079965241856459,1,34.19301069275767,31.243618126791272,0,Low Risk - High Profit,0
12225,819,100771,79038,17,0,6,0.8064454136361113,9,68.22403290374835,22.427419340715247,2,High Risk - Low Profit,20
12226,559,127293,94899,15,0,2,0.18382645814038895,5,58.08817671954516,54.22220094465444,2,High Risk - Low Profit,20
12227,665,119083,4736,2,0,1,0.8942438146772319,1,58.35041782410242,100.0,1,Medium Risk - Medium Profit,5
12228,843,133655,17473,18,0,0,0.7037770190928532,8,85.10093020637824,91.30345145478904,1,Medium Risk - Medium Profit,5
12229,823,170348,35019,16,0,5,0.8877354468921981,1,69.06882047392075,54.257677811019896,2,High Risk - Low Profit,20
12230,315,117459,87623,4,0,4,0.9950298199368605,4,9.158227130674558,13.65355105832514,0,Low Risk - High Profit,0
12231,428,156606,95025,8,0,1,0.5662040071215281,7,37.02886103404003,38.170304774152484,0,Low Risk - High Profit,0
12232,408,186742,37820,2,0,2,0.18393597811803608,4,40.32128043763928,90.17972145369629,3,Very High Risk - Negative Profit,50
12233,832,131695,85861,14,0,8,0.24987147663779785,5,76.88492340842052,52.84458901270777,2,High Risk - Low Profit,20
12234,568,187558,58589,25,0,2,0.3912564182988789,7,54.99840104578713,62.44967289788781,2,High Risk - Low Profit,20
12235,461,54268,66807,15,0,6,0.1931976479212386,4,38.37134115922228,48.463218476601114,0,Low Risk - High Profit,0
12236,559,127338,19414,28,0,0,0.8338076435239928,5,49.08855301187309,73.90042857892553,3,Very High Risk - Negative Profit,50
12237,401,46336,25220,9,0,6,0.3671810659294916,7,27.832849269645457,50.013666766967134,0,Low Risk - High Profit,0
12238,805,23641,61531,2,0,8,0.9782975692178787,1,59.1399309685836,4.927249897169481,2,High Risk - Low Profit,30
12239,546,107132,43425,17,0,7,0.7323322887386701,3,35.588648342873654,38.05396702535781,0,Low Risk - High Profit,0
12240,836,52959,10387,26,0,6,0.2560873332300019,1,81.23119451187056,88.18148103273307,1,Medium Risk - Medium Profit,5
12241,430,164378,77815,10,0,9,0.5284383822495463,3,22.019467649126717,44.70228573234695,0,Low Risk - High Profit,0
12242,652,197254,28584,9,0,7,0.5201957994699891,2,52.301966363541396,92.99874627055316,1,Medium Risk - Medium Profit,5
12243,495,94123,45783,2,1,3,0.5432604925002705,5,41.37008426764166,43.395479623288246,0,Low Risk - High Profit,0
12244,681,41498,40809,24,1,1,0.582122053578642,5,66.47520598725069,31.062732627005317,2,High Risk - Low Profit,20
12245,526,90198,55327,19,0,8,0.12805577408595778,9,43.32123745945731,59.89992064195258,0,Low Risk - High Profit,0
12246,775,47197,11857,17,0,2,0.7176710131692611,8,72.82305032485007,53.92162771718003,2,High Risk - Low Profit,20
12247,776,171791,43261,11,0,3,0.538472597759599,3,74.52466569186684,62.78673279434362,2,High Risk - Low Profit,20
12248,564,128775,74588,17,0,6,0.811868858981829,1,38.11556399683401,26.671398580377094,0,Low Risk - High Profit,0
12249,671,45032,17995,10,0,1,0.8338146159343875,5,60.26488415190048,33.33399829469491,2,High Risk - Low Profit,20
12250,785,79624,14580,18,0,7,0.3074816097925457,3,72.20330898061968,89.23771649254007,1,Medium Risk - Medium Profit,5
12251,733,98177,19240,23,1,9,0.14358065178410004,5,65.36368108196505,93.84851418834178,1,Medium Risk - Medium Profit,10
12252,510,61964,84446,28,1,7,0.7329104705010904,9,31.341790589978192,20.69218341192296,0,Low Risk - High Profit,0
12253,676,181100,76752,6,0,4,0.9799865096174869,1,51.929681572356145,24.596150858504434,2,High Risk - Low Profit,20
12254,694,131030,47111,16,0,8,0.501992187922811,1,55.6072150650732,52.71342789875873,2,High Risk - Low Profit,20
12255,749,74646,91447,28,0,7,0.3336515286342362,9,67.44461648613881,41.48018451178552,2,High Risk - Low Profit,20
12256,663,101187,35866,27,0,0,0.2410047051251329,3,73.17990589749735,66.16227798748395,1,Medium Risk - Medium Profit,5
12257,756,159608,81974,18,0,8,0.3587010376515266,5,65.7671557175577,51.53551195473794,2,High Risk - Low Profit,20
12258,525,137399,74401,20,0,4,0.3951275962343048,9,45.86215395766685,48.71097949797145,0,Low Risk - High Profit,0
12259,430,76747,83093,18,0,8,0.48148726909101813,5,24.95848991229728,35.16191396954017,0,Low Risk - High Profit,0
12260,775,65712,13211,1,1,8,0.6898664108931278,3,61.37914237037273,65.24704733059909,2,High Risk - Low Profit,30
12261,576,157345,59985,28,0,9,0.34584675047220437,9,42.84777087290885,58.938386824143386,0,Low Risk - High Profit,0
12262,455,91820,34268,3,0,9,0.1458790871218084,7,32.611830022269714,69.50072289382203,3,Very High Risk - Negative Profit,50
12263,517,145342,4646,15,0,2,0.4359507504154476,7,48.10451440345576,100.0,3,Very High Risk - Negative Profit,50
12264,489,111228,56371,20,0,7,0.8700666545431681,8,26.128078673842523,26.228089458007727,0,Low Risk - High Profit,0
12265,716,94353,43816,10,1,6,0.5485163597666954,5,61.26496692231315,44.10809656342714,2,High Risk - Low Profit,20
12266,845,112091,90460,21,0,6,0.9683053819708688,2,68.04565706646497,13.975953541297372,2,High Risk - Low Profit,20
12267,340,105914,45112,5,0,9,0.5532593779798586,9,10.934812440402828,45.815041386518686,0,Low Risk - High Profit,0
12268,606,126718,52048,15,0,1,0.34830893522966305,3,62.32793894246555,56.93092581767455,2,High Risk - Low Profit,20
12269,637,168199,55911,23,0,1,0.27398259752069315,2,67.46152452017436,66.38421687147479,1,Medium Risk - Medium Profit,5
12270,613,31539,76446,14,1,1,0.7250720471070188,5,55.61620611668316,17.872054971389506,2,High Risk - Low Profit,20
12271,374,197833,2778,15,0,1,0.5827431571996927,8,30.345136856006146,100.0,3,Very High Risk - Negative Profit,50
12272,578,66219,46752,10,0,3,0.6435990360958973,3,49.12801927808205,31.98393423216612,2,High Risk - Low Profit,20
12273,475,165764,85977,24,0,6,0.779614110400718,6,28.29007073316211,30.299334490664634,0,Low Risk - High Profit,0
12274,572,33334,71726,9,0,1,0.7533131178384036,9,50.227855290290755,16.981752300367134,2,High Risk - Low Profit,20
12275,588,179687,81840,12,0,4,0.1390269701514043,2,58.3959311852072,65.00454103299674,2,High Risk - Low Profit,20
12276,571,27903,28289,7,0,6,0.8223147147655254,8,38.73017629292478,18.74781546537179,0,Low Risk - High Profit,0
12277,365,179599,45788,5,0,8,0.5794329763465403,7,15.352516943657426,60.2523836802706,0,Low Risk - High Profit,0
12278,782,166701,5747,25,1,7,0.45253767773329534,3,68.9492464453341,100.0,1,Medium Risk - Medium Profit,10
12279,547,78008,75822,24,0,8,0.5837674836412633,1,36.67759150364533,31.099932641813812,0,Low Risk - High Profit,0
12280,455,119318,1045,10,0,6,0.6512063036115925,6,28.505285692474033,100.0,3,Very High Risk - Negative Profit,50
12281,346,177780,96278,25,1,2,0.2345556788864173,2,32.01476877521283,56.737493689198736,0,Low Risk - High Profit,0
12282,753,161932,8758,26,0,0,0.4756738557938005,3,79.07475817824164,100.0,1,Medium Risk - Medium Profit,5
12283,500,168510,24437,8,0,9,0.40202758916936543,5,32.7829776283774,98.85553014582031,3,Very High Risk - Negative Profit,50
12284,423,87300,20585,22,0,6,0.4153680503362346,8,29.45734487562825,71.64111897942338,3,Very High Risk - Negative Profit,50
12285,300,149263,99759,20,0,5,0.1822014445665774,2,21.65008875572728,55.8522870575501,0,Low Risk - High Profit,0
12286,490,40842,10854,25,0,1,0.24385913920020738,6,50.76987603952526,75.43556708642413,1,Medium Risk - Medium Profit,5
12287,815,62372,53076,16,0,0,0.24564886082759924,1,90.9693757246245,49.46900770848815,2,High Risk - Low Profit,20
12288,741,134316,57950,12,0,9,0.435902268899483,7,60.45842521024563,51.38279854812335,2,High Risk - Low Profit,20
12289,442,118971,18349,9,0,3,0.9050423903873124,4,27.89915219225375,69.585746304385,3,Very High Risk - Negative Profit,50
12290,490,58744,97228,10,0,3,0.2854246347288484,1,45.93856612895244,41.7706492032046,0,Low Risk - High Profit,0
12291,832,136082,22348,16,0,5,0.4745732569073241,9,78.39088780303,87.16358702039359,1,Medium Risk - Medium Profit,5
12292,526,77442,35296,10,0,4,0.3804484737692241,9,46.27338346579198,52.91830613928131,2,High Risk - Low Profit,20
12293,612,149070,20455,9,0,8,0.8086449812962043,3,39.82710037407591,82.44479811191918,3,Very High Risk - Negative Profit,50
12294,601,105990,79824,26,0,7,0.14511378908873454,6,53.80360657116648,56.02227206089701,2,High Risk - Low Profit,20
12295,759,141670,55021,3,0,8,0.2768890559823014,7,67.7563365274128,61.903897830644475,2,High Risk - Low Profit,30
12296,700,126917,72923,27,0,9,0.28957738811931494,4,58.56139341408428,52.92537891075189,2,High Risk - Low Profit,20
12297,692,23650,40293,28,0,6,0.9936665202819082,6,49.538434300244184,6.186179855410462,0,Low Risk - High Profit,0
12298,506,65117,89552,19,1,8,0.6136975161696733,9,31.25546144131242,26.586541915296934,0,Low Risk - High Profit,0
12299,509,111244,47116,11,0,2,0.2250624379451664,6,51.38110418227315,62.357541147142726,2,High Risk - Low Profit,20
12300,414,23190,41484,6,0,8,0.3449792253489089,7,25.806297845962995,38.34114576177064,0,Low Risk - High Profit,0
12301,550,68113,31215,6,0,1,0.2510398847106319,6,57.685084658728535,59.26860483542788,2,High Risk - Low Profit,20
12302,518,159861,82638,15,0,8,0.21214411265750321,7,40.69829421743817,58.73752681466713,0,Low Risk - High Profit,0
12303,706,52125,4404,29,0,5,0.8174638255671033,1,56.7095470180697,100.0,1,Medium Risk - Medium Profit,5
12304,742,150000,38260,15,1,3,0.5461773657943194,6,70.37057033117244,61.896568197476924,2,High Risk - Low Profit,20
12305,653,168531,66642,13,1,1,0.6680891231639032,9,61.461746948486635,41.884550774369885,2,High Risk - Low Profit,20
12306,849,186490,81731,22,0,9,0.3981261222927964,3,73.91983049532054,52.91122945937738,2,High Risk - Low Profit,20
12307,441,131904,47009,5,0,2,0.5983255774605964,6,35.91584139196454,48.14302891909509,0,Low Risk - High Profit,0
12308,800,198157,93689,14,0,4,0.3318121292713274,4,79.48140447339698,54.559902134027794,2,High Risk - Low Profit,20
12309,846,38768,30605,21,0,8,0.3772326474354114,7,75.98475881599765,43.805578868222895,2,High Risk - Low Profit,20
12310,841,101099,54205,2,0,6,0.6870141499300597,7,73.20089347198703,34.30052393971138,2,High Risk - Low Profit,30
12311,806,178957,38569,23,1,2,0.23531511332730723,9,86.11722714521856,84.63342502278914,1,Medium Risk - Medium Profit,10
12312,580,107421,6580,12,1,3,0.6554996732507157,4,49.125300652632745,100.0,1,Medium Risk - Medium Profit,10
12313,723,26895,6400,20,1,1,0.8670113347808145,8,65.71859683379547,48.67287076095928,2,High Risk - Low Profit,20
12314,569,91017,40643,14,0,7,0.20838090356269218,8,48.77355839933439,61.97521705644453,2,High Risk - Low Profit,20
12315,453,43932,97185,19,0,5,0.9077151525129811,8,25.139814596799205,9.134693061185335,0,Low Risk - High Profit,0
12316,382,41360,97032,24,0,2,0.1715011122690055,8,37.511154225208124,45.68745572301604,0,Low Risk - High Profit,0
12317,725,74847,87173,20,0,4,0.41401830426028574,6,69.01375156185311,37.88511486510623,2,High Risk - Low Profit,20
12318,574,110365,40015,15,0,4,0.6494583837141951,8,46.54024409042198,45.10798797410531,2,High Risk - Low Profit,20
12319,583,105468,72713,27,0,0,0.6034732841066832,6,56.518769611983984,34.33103234136313,2,High Risk - Low Profit,20
12320,472,58931,73805,20,0,4,0.1867519652449901,2,43.794372459806084,48.647091121938566,0,Low Risk - High Profit,0
12321,626,75823,15974,24,0,5,0.8190218510072678,3,47.266621803384055,56.5154155252595,2,High Risk - Low Profit,20
12322,362,58032,15037,17,0,9,0.9758379638307275,6,5.071476017503102,39.80090622423805,0,Low Risk - High Profit,0
12323,372,38807,85292,25,0,9,0.2631054602653931,7,20.50259667704508,41.394626156640776,0,Low Risk - High Profit,0
12324,674,162839,17167,14,0,1,0.9056178728339165,4,59.1817601903805,99.57493440047811,1,Medium Risk - Medium Profit,5
12325,807,159143,89754,23,0,2,0.6011284979005754,1,78.91860651257673,37.67459544946841,2,High Risk - Low Profit,20
12326,697,73413,91703,28,0,9,0.9423403941207946,4,45.15319211758411,10.888498106899869,0,Low Risk - High Profit,0
12327,419,177221,44148,18,0,4,0.258477362575085,6,36.124570395557114,77.21860718156557,3,Very High Risk - Negative Profit,50
12328,736,35540,73153,27,0,2,0.8128192538614821,8,66.331850216888,14.21734797087679,2,High Risk - Low Profit,20
12329,764,90248,22534,28,0,4,0.15380341790079805,4,78.8062845831605,82.35953177647869,1,Medium Risk - Medium Profit,5
12330,585,130494,91995,22,0,4,0.8948768021224538,1,42.925993369315634,19.44106124721173,0,Low Risk - High Profit,0
12331,564,105435,87078,24,0,7,0.7067434799796702,5,38.21807157687719,26.77093597138788,0,Low Risk - High Profit,0
12332,619,39787,57879,27,1,9,0.433229305530187,7,46.158943301160974,35.21270324748035,0,Low Risk - High Profit,0
12333,675,40982,66839,5,1,8,0.2714201411480651,6,57.983361882921045,42.56044314382656,2,High Risk - Low Profit,20
12334,388,42606,30756,22,0,7,0.8348797887104843,3,14.949463049319728,22.108917314378246,0,Low Risk - High Profit,0
12335,502,161222,13683,12,0,2,0.6429171892553304,7,42.200479744305156,100.0,3,Very High Risk - Negative Profit,50
12336,633,132223,50485,10,0,0,0.4243742676532013,4,65.98310288223009,54.97183826634459,2,High Risk - Low Profit,20
12337,521,66936,99231,8,0,2,0.4994522423222647,5,47.30507280061352,31.77286056883401,0,Low Risk - High Profit,0
12338,340,113286,12025,29,0,0,0.8438883904651389,7,23.122232190697222,100.0,3,Very High Risk - Negative Profit,50
12339,367,159665,87426,6,1,8,0.405034474021181,2,19.07578110781168,48.011150043593574,0,Low Risk - High Profit,0
12340,813,168430,19715,28,0,2,0.18066941029893585,4,88.03367061755068,100.0,1,Medium Risk - Medium Profit,5
12341,426,57381,71097,25,1,7,0.9201539549831255,4,17.714567959161027,12.063106926146482,0,Low Risk - High Profit,0
12342,554,141465,99383,15,0,5,0.4486093656922312,6,46.20428327439066,41.80385750551351,0,Low Risk - High Profit,0
12343,315,48074,93943,12,0,2,0.4135487600036921,7,24.787848329337926,34.43992039799301,0,Low Risk - High Profit,0
12344,776,171667,88116,25,0,8,0.28395965698834547,4,69.61492450729192,55.283950057205814,2,High Risk - Low Profit,20
12345,361,64194,76705,25,0,7,0.907680314105511,1,10.316981953183898,12.984930256526159,0,Low Risk - High Profit,0
12346,731,46853,18116,6,0,2,0.2957548003190505,1,76.084903993619,61.07503322317311,2,High Risk - Low Profit,20
12347,567,93719,37744,12,0,6,0.6730055812012453,5,41.245770728916284,41.179892622854226,0,Low Risk - High Profit,0
12348,334,171733,88579,15,0,4,0.8926885104472927,1,13.440347438112973,24.75312683203088,0,Low Risk - High Profit,0
12349,793,138724,3124,12,0,1,0.13142225314289568,3,88.6656725842009,100.0,1,Medium Risk - Medium Profit,5
12350,768,187567,39051,9,0,7,0.8459125347701761,9,59.43469048106707,55.73566567397743,2,High Risk - Low Profit,20
12351,624,33703,8176,19,0,0,0.469539479520797,3,64.02097511546641,67.74489490850027,1,Medium Risk - Medium Profit,5
12352,603,181887,92310,21,0,3,0.6921771177386906,3,51.09763411581443,35.095076514755426,2,High Risk - Low Profit,20
12353,575,180637,65818,2,0,3,0.43516410690299856,9,52.943776685469444,55.68671853585526,2,High Risk - Low Profit,30
12354,500,137491,19676,28,0,9,0.7259646307127445,5,26.30423679750982,83.57928421959758,3,Very High Risk - Negative Profit,50
12355,744,78453,46177,13,1,4,0.32886542310192923,8,72.9521033026673,50.546355715423495,2,High Risk - Low Profit,20
12356,623,108478,91296,13,0,3,0.11973748819185664,9,64.89936788322169,55.895135755146036,2,High Risk - Low Profit,20
12357,334,53161,1997,8,0,0,0.9530087633091582,6,20.23394238087566,100.0,3,Very High Risk - Negative Profit,50
12358,781,134296,60330,27,0,6,0.1147309876360745,7,77.58773318845498,66.52368599031628,1,Medium Risk - Medium Profit,5
12359,779,160788,44769,13,1,9,0.8416893606701564,7,56.81327161012629,43.83056245634006,2,High Risk - Low Profit,20
12360,364,53349,79653,4,0,1,0.2522238339902264,7,35.77905273196018,44.08648447087774,0,Low Risk - High Profit,0
12361,307,67098,12231,6,0,9,0.45299820574182514,4,9.057682943987025,82.20905463809883,3,Very High Risk - Negative Profit,50
12362,600,128435,96287,6,0,2,0.8402431388554502,2,49.783372517008644,21.3266115306455,2,High Risk - Low Profit,20
12363,642,151204,73976,21,0,4,0.2853389352811108,2,61.82263305908367,56.17265526903627,2,High Risk - Low Profit,20
12364,730,71990,86447,12,0,7,0.8791368449725322,7,54.29961604172582,14.37080359217758,2,High Risk - Low Profit,20
12365,723,88921,56965,12,0,9,0.5479830451917113,7,56.09916262557754,38.21060811959464,2,High Risk - Low Profit,20
12366,631,187610,82144,17,0,7,0.42953811644554896,7,51.644531788736074,51.36225467635909,2,High Risk - Low Profit,20
12367,737,120572,96201,27,0,1,0.6961939720627025,8,70.78200291168713,27.72364304612008,2,High Risk - Low Profit,20
12368,473,27213,62517,7,1,8,0.4072507497828618,3,31.50204382787218,33.990358523141566,0,Low Risk - High Profit,0
12369,826,144693,93693,26,1,5,0.4125595230967213,5,78.92528012630088,44.81533337735951,2,High Risk - Low Profit,20
12370,325,195295,95315,15,0,8,0.7601737518444729,6,7.0318190807576,32.48074219322461,0,Low Risk - High Profit,0
12371,705,111655,96504,24,0,3,0.3788490020851971,8,69.3641964288843,42.62753663204123,2,High Risk - Low Profit,20
12372,531,88371,28387,17,0,2,0.2806953835189826,8,52.85668056491447,67.09603013359397,1,Medium Risk - Medium Profit,5
12373,832,88274,5090,10,0,4,0.8268815151969149,3,73.34472263723818,100.0,1,Medium Risk - Medium Profit,5
12374,849,127853,25945,23,0,4,0.8248339303545086,4,75.38567433408629,58.036777176628014,2,High Risk - Low Profit,20
12375,804,24134,41239,20,1,3,0.5478271333361824,6,77.631692627394,28.460870593793707,2,High Risk - Low Profit,20
12376,478,111428,4743,6,0,6,0.5739900545466596,4,32.755493026713864,100.0,3,Very High Risk - Negative Profit,50
